game_id,season,week,market,selection,line,odds,model_probability,edge,outcome,profit
2017_15_PHI_NYG,2017,15,moneyline,home,,264.0,0.44178471913174683,0.16705944440647208,lost,-1.0
2017_15_PHI_NYG,2017,15,spread,home,7.5,-119.0,0.6590787415405986,0.11569974610680867,won,0.8403361344537815
2017_15_PHI_NYG,2017,15,total_points,over,40.5,-103.0,0.6543723869842802,0.14698322442270384,won,0.970873786407767
2017_15_TEN_SF,2017,15,moneyline,away,,111.0,0.5631752407177609,0.0892415914286614,lost,-1.0
2017_15_TEN_SF,2017,15,spread,away,2.5,-113.0,0.6312294947814495,0.10071306285656689,won,0.8849557522123894
2017_15_ATL_TB,2017,15,moneyline,home,,281.0,0.42185163836331296,0.1593844467622631,lost,-1.0
2017_15_ATL_TB,2017,15,spread,home,7.0,-105.0,0.6249286934210998,0.11273357146988028,won,0.9523809523809523
2017_15_ATL_TB,2017,15,total_points,under,49.5,-101.0,0.5479656937348618,0.04547813154580704,won,0.9900990099009901
2017_16_IND_BAL,2017,16,moneyline,away,,638.0,0.3296323172248701,0.19413096221131995,lost,-1.0
2017_16_IND_BAL,2017,16,spread,away,13.5,-108.0,0.7106763809247082,0.19144561169393892,won,0.9259259259259259
2017_16_IND_BAL,2017,16,total_points,over,41.0,-110.0,0.6003444833157857,0.07653495950626188,lost,-1.0
2017_16_MIN_GB,2017,16,moneyline,home,,346.0,0.5078063586591597,0.2835911120223884,lost,-1.0
2017_16_MIN_GB,2017,16,spread,home,8.5,-110.0,0.7423595874904159,0.21855006368089203,lost,-1.0
2017_16_MIN_GB,2017,16,total_points,over,41.0,-104.0,0.5563759056375565,0.04657198406892904,lost,-1.0
2017_16_ATL_NO,2017,16,moneyline,away,,216.0,0.48318098927096814,0.16672529306843648,lost,-1.0
2017_16_ATL_NO,2017,16,spread,away,5.5,-102.0,0.6351026171461218,0.13015212209661686,lost,-1.0
2017_16_ATL_NO,2017,16,total_points,over,52.0,-107.0,0.5526175626925647,0.03570935013217824,lost,-1.0
2017_16_BUF_NE,2017,16,moneyline,away,,431.0,0.2401463151630549,0.05182239802557845,lost,-1.0
2017_16_BUF_NE,2017,16,spread,away,11.0,-103.0,0.5476023343839521,0.040213171822375715,lost,-1.0
2017_16_CLE_CHI,2017,16,total_points,over,37.0,-110.0,0.6300836413385468,0.10627411752902294,lost,-1.0
2017_16_DEN_WAS,2017,16,moneyline,away,,144.0,0.46102394333423735,0.05118787776046685,lost,-1.0
2017_16_DEN_WAS,2017,16,spread,away,3.0,100.0,0.5507411646040634,0.050741164604063416,lost,-1.0
2017_16_DEN_WAS,2017,16,total_points,over,39.5,-114.0,0.6224025410557148,0.08969226068188307,lost,-1.0
2017_16_DET_CIN,2017,16,moneyline,home,,139.0,0.6165809649773787,0.19817092313637452,won,1.39
2017_16_DET_CIN,2017,16,spread,home,3.0,-106.0,0.7005735674788074,0.1860104606826909,won,0.9433962264150944
2017_16_LAC_NYJ,2017,16,moneyline,home,,264.0,0.4538861158583497,0.17916084113307496,lost,-1.0
2017_16_LAC_NYJ,2017,16,spread,home,7.5,-117.0,0.6762704032364757,0.1370998963240333,won,0.8547008547008547
2017_16_LA_TEN,2017,16,moneyline,home,,205.0,0.498460554410325,0.17059170195130863,lost,-1.0
2017_16_LA_TEN,2017,16,spread,home,5.5,-105.0,0.651690613313322,0.13949549136210249,won,0.9523809523809523
2017_16_MIA_KC,2017,16,moneyline,away,,431.0,0.246375633372671,0.058051716235194534,lost,-1.0
2017_16_MIA_KC,2017,16,spread,away,11.0,-110.0,0.5604863465005303,0.03667682269100647,lost,-1.0
2017_16_NYG_ARI,2017,16,spread,home,-3.0,-116.0,0.6023429429475362,0.06530590591049912,won,0.8620689655172413
2017_16_NYG_ARI,2017,16,total_points,over,39.0,-104.0,0.6941675970059988,0.18436367543737142,lost,-1.0
2017_16_SEA_DAL,2017,16,moneyline,away,,191.0,0.5279691179283993,0.1843265062445505,won,1.91
2017_16_SEA_DAL,2017,16,spread,away,4.5,-105.0,0.6648905499605204,0.15269542800930092,won,0.9523809523809523
2017_16_SEA_DAL,2017,16,total_points,under,47.0,-117.0,0.645845990252984,0.10667548334054155,won,0.8547008547008547
2017_16_TB_CAR,2017,16,moneyline,away,,385.0,0.287217363358941,0.08103179634863172,lost,-1.0
2017_16_TB_CAR,2017,16,spread,away,10.0,-108.0,0.5688390626194366,0.049608293388667346,won,0.9259259259259259
2017_16_OAK_PHI,2017,16,moneyline,away,,361.0,0.35143157813902565,0.13451183844271328,lost,-1.0
2017_16_OAK_PHI,2017,16,spread,away,10.0,-107.0,0.6378144487760964,0.12090623621570995,won,0.9345794392523364
2017_16_OAK_PHI,2017,16,total_points,over,46.0,-107.0,0.5765736666843105,0.0596654541239241,lost,-1.0
2017_16_PIT_HOU,2017,16,moneyline,home,,346.0,0.4101925000628854,0.18597725342611407,lost,-1.0
2017_16_PIT_HOU,2017,16,spread,home,8.0,-107.0,0.6485493532425882,0.13164114068220178,lost,-1.0
2017_16_PIT_HOU,2017,16,total_points,under,45.5,-104.0,0.5705079175539632,0.060703995985335824,won,0.9615384615384616
2017_17_ARI_SEA,2017,17,moneyline,away,,325.0,0.3980767330407905,0.16278261539373168,won,3.25
2017_17_ARI_SEA,2017,17,spread,away,8.0,-111.0,0.6391319406067664,0.1130655898958659,won,0.9009009009009009
2017_17_ARI_SEA,2017,17,total_points,over,38.0,100.0,0.6707210030087882,0.17072100300878823,won,1.0
2017_17_BUF_MIA,2017,17,total_points,over,41.5,-113.0,0.5813216396995996,0.050805207774716976,lost,-1.0
2017_17_CAR_ATL,2017,17,moneyline,away,,211.0,0.4601038531631143,0.13856044480298568,lost,-1.0
2017_17_CAR_ATL,2017,17,spread,away,5.0,-100.0,0.6076626950585422,0.1076626950585422,lost,-1.0
2017_17_CAR_ATL,2017,17,total_points,over,44.5,-110.0,0.6220861396985063,0.09827661588898251,lost,-1.0
2017_17_CHI_MIN,2017,17,moneyline,away,,581.0,0.24498267546355038,0.09813979734313921,lost,-1.0
2017_17_CHI_MIN,2017,17,spread,away,13.5,-123.0,0.6373796125400265,0.08581010581356907,won,0.8130081300813008
2017_17_CIN_BAL,2017,17,moneyline,away,,322.0,0.45266585676762006,0.2156990321230703,won,3.22
2017_17_CIN_BAL,2017,17,spread,away,8.0,-113.0,0.6963394288596967,0.16582299693481406,won,0.8849557522123894
2017_17_CLE_PIT,2017,17,spread,home,-5.0,102.0,0.768753313434953,0.27370380848445797,lost,-1.0
2017_17_CLE_PIT,2017,17,total_points,over,38.5,-123.0,0.6434562324518676,0.09188672572541012,won,0.8130081300813008
2017_17_DAL_PHI,2017,17,moneyline,home,,176.0,0.6180793479736464,0.25576050739393624,lost,-1.0
2017_17_DAL_PHI,2017,17,spread,home,3.5,102.0,0.7098088408663779,0.2147593359158828,lost,-1.0
2017_17_DAL_PHI,2017,17,total_points,over,41.0,-109.0,0.6411956610543276,0.11966456057585872,lost,-1.0
2017_17_GB_DET,2017,17,moneyline,away,,277.0,0.4779405474096512,0.21268855801973074,lost,-1.0
2017_17_GB_DET,2017,17,spread,away,7.5,-114.0,0.6938689154989084,0.16115863512507667,lost,-1.0
2017_17_GB_DET,2017,17,total_points,over,45.0,-105.0,0.5532608086483835,0.04106568669716393,won,0.9523809523809523
2017_17_HOU_IND,2017,17,moneyline,away,,201.0,0.4779720800612603,0.14574616643999783,lost,-1.0
2017_17_HOU_IND,2017,17,spread,away,5.5,-108.0,0.6366298022454447,0.11739903301467547,lost,-1.0
2017_17_JAX_TEN,2017,17,moneyline,away,,125.0,0.5030925212097759,0.05864807676533146,lost,-1.0
2017_17_JAX_TEN,2017,17,spread,away,2.5,102.0,0.5723159280496607,0.07726642309916565,lost,-1.0
2017_17_JAX_TEN,2017,17,total_points,over,40.0,-106.0,0.6918208491065014,0.17725774231038494,lost,-1.0
2017_17_KC_DEN,2017,17,moneyline,away,,154.0,0.5579455283912979,0.16424474098972303,won,1.54
2017_17_KC_DEN,2017,17,spread,away,3.0,102.0,0.6492011866725218,0.15415168172202676,won,1.02
2017_17_KC_DEN,2017,17,total_points,over,37.5,-105.0,0.5968785858370751,0.08468346388585557,won,0.9523809523809523
2017_17_NO_TB,2017,17,moneyline,home,,222.0,0.4646504509470948,0.15409144473591468,won,2.22
2017_17_NO_TB,2017,17,spread,home,6.0,-108.0,0.6316166111603793,0.11238584192960999,won,0.9259259259259259
2017_17_NO_TB,2017,17,total_points,over,49.0,111.0,0.5750930612453099,0.10115941195621037,won,1.11
2017_17_NYJ_NE,2017,17,moneyline,away,,851.0,0.18922040071279106,0.08406792962972061,lost,-1.0
2017_17_NYJ_NE,2017,17,spread,away,17.0,-120.0,0.6561106976862249,0.11065615223167946,lost,-1.0
2017_17_NYJ_NE,2017,17,total_points,over,43.5,106.0,0.5351722845863106,0.04973539138242711,lost,-1.0
2017_17_OAK_LAC,2017,17,moneyline,away,,269.0,0.34987825127881594,0.0788755412517157,lost,-1.0
2017_17_SF_LA,2017,17,moneyline,home,,241.0,0.7347947426321938,0.4415396106673844,lost,-1.0
2017_17_SF_LA,2017,17,spread,home,6.5,102.0,0.8632702430296693,0.3682207380791742,lost,-1.0
2017_17_WAS_NYG,2017,17,moneyline,home,,201.0,0.5051817600880801,0.17295584646681766,won,2.01
2017_17_WAS_NYG,2017,17,spread,home,5.0,102.0,0.6499317148671276,0.1548822099166326,won,1.02
2017_17_WAS_NYG,2017,17,total_points,over,41.0,-102.0,0.6423406934543862,0.1373901984048812,lost,-1.0
2018_01_ATL_PHI,2018,1,moneyline,home,,-106.0,0.5545754857067874,0.04001237891067089,won,0.9433962264150944
2018_01_ATL_PHI,2018,1,total_points,over,44.5,-109.0,0.6020096712660039,0.08047857078753506,lost,-1.0
2018_01_BUF_BAL,2018,1,moneyline,away,,309.0,0.409848436724298,0.16534965921818554,lost,-1.0
2018_01_BUF_BAL,2018,1,spread,away,7.5,-106.0,0.6301815490066491,0.11561844221053263,lost,-1.0
2018_01_BUF_BAL,2018,1,total_points,over,39.0,-120.0,0.6441047663764353,0.09865022092188991,won,0.8333333333333334
2018_01_CHI_GB,2018,1,total_points,under,45.0,102.0,0.5624853236542001,0.06743581870370507,lost,-1.0
2018_01_CIN_IND,2018,1,moneyline,away,,-105.0,0.5627164388380101,0.050521316886790624,won,0.9523809523809523
2018_01_CIN_IND,2018,1,spread,away,-1.0,102.0,0.5328384625296521,0.03778895757915701,won,1.02
2018_01_CIN_IND,2018,1,total_points,under,47.5,100.0,0.6386452202653595,0.13864522026535953,lost,-1.0
2018_01_HOU_NE,2018,1,spread,home,-6.0,-105.0,0.6727662180682217,0.16057109611700215,won,0.9523809523809523
2018_01_HOU_NE,2018,1,total_points,under,49.5,108.0,0.6584363589944745,0.17766712822524372,won,1.08
2018_01_JAX_NYG,2018,1,moneyline,home,,127.0,0.5063848036984393,0.06585616933720584,lost,-1.0
2018_01_JAX_NYG,2018,1,spread,home,2.5,106.0,0.5707282734776036,0.08529138027372007,lost,-1.0
2018_01_KC_LAC,2018,1,moneyline,away,,166.0,0.4824036819766398,0.10646383235257967,won,1.66
2018_01_KC_LAC,2018,1,spread,away,3.5,-104.0,0.5866312542736445,0.07682733270501707,won,0.9615384615384616
2018_01_KC_LAC,2018,1,total_points,under,48.0,-105.0,0.6849737871806519,0.17277866522943242,lost,-1.0
2018_01_PIT_CLE,2018,1,spread,away,-3.5,105.0,0.6814353255424052,0.19363044749362468,lost,-1.0
2018_01_PIT_CLE,2018,1,total_points,over,41.0,-108.0,0.5741905084581417,0.054959739227372406,won,0.9259259259259259
2018_01_SEA_DEN,2018,1,moneyline,away,,157.0,0.5422112238159255,0.1531061654501667,lost,-1.0
2018_01_SEA_DEN,2018,1,spread,away,3.0,109.0,0.6324443241738055,0.15397542465227437,push,0.0
2018_01_SEA_DEN,2018,1,total_points,under,42.5,-104.0,0.5779739947154837,0.0681700731468563,lost,-1.0
2018_01_SF_MIN,2018,1,spread,home,-6.0,-108.0,0.6603572081174195,0.14112643888665022,won,0.9259259259259259
2018_01_SF_MIN,2018,1,total_points,under,46.5,-106.0,0.661610194774926,0.1470470879788095,won,0.9433962264150944
2018_01_TB_NO,2018,1,moneyline,away,,385.0,0.3527127203344445,0.14652715332413524,won,3.85
2018_01_TB_NO,2018,1,spread,away,10.0,-108.0,0.6276142908471454,0.1083835216163761,won,0.9259259259259259
2018_01_TEN_MIA,2018,1,moneyline,home,,104.0,0.5365290395232237,0.0463329610918512,won,1.04
2018_01_TEN_MIA,2018,1,spread,home,1.0,-103.0,0.5685092933390744,0.061120130777498005,won,0.970873786407767
2018_01_WAS_ARI,2018,1,moneyline,home,,-129.0,0.643596337932353,0.08027756063977665,lost,-1.0
2018_01_WAS_ARI,2018,1,spread,home,-2.0,-106.0,0.5909376023811637,0.07637449558504716,lost,-1.0
2018_01_WAS_ARI,2018,1,total_points,over,43.5,102.0,0.6186554162493039,0.12360591129880882,lost,-1.0
2018_01_LA_OAK,2018,1,moneyline,home,,212.0,0.5414166305023445,0.2209038099895239,lost,-1.0
2018_01_LA_OAK,2018,1,spread,home,6.0,-106.0,0.7037027496972962,0.18913964290117968,lost,-1.0
2018_01_LA_OAK,2018,1,total_points,under,47.5,-102.0,0.5588902989280082,0.05393980387850328,won,0.9803921568627451
2018_01_NYJ_DET,2018,1,moneyline,away,,297.0,0.38113706348565424,0.12924789471991116,won,2.97
2018_01_NYJ_DET,2018,1,spread,away,7.0,103.0,0.585554200894495,0.09294336345607129,won,1.03
2018_02_BAL_CIN,2018,2,moneyline,home,,-115.0,0.572000529263746,0.037116808333513496,won,0.8695652173913043
2018_02_BAL_CIN,2018,2,total_points,under,43.0,-107.0,0.5543987498205016,0.0374905372601152,lost,-1.0
2018_02_ARI_LA,2018,2,moneyline,away,,621.0,0.5018241306742087,0.36312787547309916,lost,-1.0
2018_02_ARI_LA,2018,2,spread,away,13.5,-110.0,0.8338060804588093,0.3099965566492855,lost,-1.0
2018_02_ARI_LA,2018,2,total_points,over,43.5,-101.0,0.5540427443310738,0.05155518214201904,lost,-1.0
2018_02_CAR_ATL,2018,2,moneyline,away,,214.0,0.45643600009523877,0.13796466251562095,lost,-1.0
2018_02_CAR_ATL,2018,2,spread,away,5.5,-102.0,0.6095739326436097,0.10462343759410475,lost,-1.0
2018_02_CAR_ATL,2018,2,total_points,over,44.0,-108.0,0.6104479554126356,0.09121718618186636,won,0.9259259259259259
2018_02_DET_SF,2018,2,moneyline,away,,210.0,0.5790982089889323,0.25651756382764196,lost,-1.0
2018_02_DET_SF,2018,2,spread,away,6.0,-111.0,0.7394757056533078,0.21340935494240731,won,0.9009009009009009
2018_02_DET_SF,2018,2,total_points,under,48.5,-105.0,0.5808488342642784,0.06865371231305883,lost,-1.0
2018_02_HOU_TEN,2018,2,moneyline,home,,159.0,0.554089967026844,0.16798958092645788,won,1.59
2018_02_HOU_TEN,2018,2,spread,home,3.5,-114.0,0.6507145666069162,0.11800428623308445,won,0.8771929824561403
2018_02_HOU_TEN,2018,2,total_points,over,41.0,-100.0,0.5550412745776075,0.055041274577607546,lost,-1.0
2018_02_KC_PIT,2018,2,moneyline,away,,179.0,0.44061819092452076,0.0821952518564204,won,1.79
2018_02_KC_PIT,2018,2,spread,away,4.5,-108.0,0.5757613596380486,0.05653059040727937,won,0.9259259259259259
2018_02_KC_PIT,2018,2,total_points,under,52.0,-114.0,0.6940468420279796,0.1613365616541479,lost,-1.0
2018_02_LAC_BUF,2018,2,moneyline,home,,261.0,0.4751038314415908,0.1980955211922833,lost,-1.0
2018_02_LAC_BUF,2018,2,spread,home,7.5,-115.0,0.6885882604516087,0.1537045395213762,lost,-1.0
2018_02_MIN_GB,2018,2,total_points,under,45.0,-110.0,0.5893855977335339,0.0655760739240101,lost,-1.0
2018_02_NE_JAX,2018,2,moneyline,away,,-133.0,0.6534671734813498,0.08265172283757294,lost,-1.0
2018_02_NE_JAX,2018,2,spread,away,-2.0,-110.0,0.6047006638274554,0.08089114001793152,lost,-1.0
2018_02_NE_JAX,2018,2,total_points,over,44.5,-106.0,0.5531684688179542,0.03860536202183773,won,0.9433962264150944
2018_02_NYG_DAL,2018,2,moneyline,home,,-152.0,0.6386891771974345,0.03551457402283131,won,0.6578947368421053
2018_02_NYG_DAL,2018,2,spread,home,-3.0,-102.0,0.5562115898800737,0.05126109483056873,won,0.9803921568627451
2018_02_OAK_DEN,2018,2,moneyline,away,,207.0,0.39052089627530334,0.06478799725250206,lost,-1.0
2018_02_OAK_DEN,2018,2,spread,away,5.5,-104.0,0.5473430940222562,0.03753917245362881,won,0.9615384615384616
2018_02_OAK_DEN,2018,2,total_points,under,44.5,-105.0,0.556426052171899,0.044230930220679476,won,0.9523809523809523
2018_02_SEA_CHI,2018,2,moneyline,away,,206.0,0.6459066782036768,0.3191092925827617,lost,-1.0
2018_02_SEA_CHI,2018,2,spread,away,5.0,-102.0,0.7776633793778951,0.27271288432839014,lost,-1.0
2018_02_SEA_CHI,2018,2,total_points,under,42.5,-105.0,0.5550100863086274,0.042814964357407836,won,0.9523809523809523
2018_03_NYJ_CLE,2018,3,moneyline,away,,153.0,0.6078735821439798,0.21261666514793237,lost,-1.0
2018_03_NYJ_CLE,2018,3,spread,away,3.0,103.0,0.6944713737487427,0.20186053631031903,lost,-1.0
2018_03_BUF_MIN,2018,3,moneyline,away,,803.0,0.31383969133335216,0.20309772012626467,won,8.03
2018_03_BUF_MIN,2018,3,spread,away,16.5,-108.0,0.7635570752424702,0.2443263060117009,won,0.9259259259259259
2018_03_CHI_ARI,2018,3,moneyline,home,,224.0,0.705583118405985,0.396941143097343,lost,-1.0
2018_03_CHI_ARI,2018,3,spread,home,6.0,-111.0,0.8381771158141682,0.31211076510326774,won,0.9009009009009009
2018_03_CHI_ARI,2018,3,total_points,over,39.0,-105.0,0.616972372461488,0.10477725051026843,lost,-1.0
2018_03_DAL_SEA,2018,3,moneyline,home,,-117.0,0.6481150330049156,0.10894452609247318,won,0.8547008547008547
2018_03_DAL_SEA,2018,3,spread,home,-1.0,-108.0,0.6176087719548761,0.0983780027241068,won,0.9259259259259259
2018_03_DEN_BAL,2018,3,moneyline,away,,201.0,0.4051084908043553,0.07288257718309282,lost,-1.0
2018_03_DEN_BAL,2018,3,spread,away,5.5,-106.0,0.5637860478639108,0.049222941067794346,lost,-1.0
2018_03_DEN_BAL,2018,3,total_points,under,46.0,-108.0,0.6501994431136117,0.1309686738828424,won,0.9259259259259259
2018_03_GB_WAS,2018,3,moneyline,home,,122.0,0.5444403209975167,0.09398987054706626,won,1.22
2018_03_GB_WAS,2018,3,spread,home,2.5,-101.0,0.6074436966674204,0.1049561344783656,won,0.9900990099009901
2018_03_GB_WAS,2018,3,total_points,over,46.5,109.0,0.5179663025405437,0.039497403019012556,won,1.09
2018_03_LAC_LA,2018,3,moneyline,away,,254.0,0.4861128281421781,0.2036269524359634,lost,-1.0
2018_03_LAC_LA,2018,3,spread,away,7.5,-125.0,0.7023065932618047,0.1467510377062491,lost,-1.0
2018_03_LAC_LA,2018,3,total_points,under,49.0,-110.0,0.689675437211934,0.1658659134024102,lost,-1.0
2018_03_NE_DET,2018,3,moneyline,home,,269.0,0.33431217387490675,0.0633094638478065,won,2.69
2018_03_NE_DET,2018,3,total_points,under,55.5,-101.0,0.7132009916460342,0.21071342945697946,won,0.9900990099009901
2018_03_NO_ATL,2018,3,moneyline,home,,-125.0,0.6024349981391868,0.04687944258363119,lost,-1.0
2018_03_NYG_HOU,2018,3,moneyline,away,,230.0,0.42651927922508104,0.123488976194778,won,2.3
2018_03_NYG_HOU,2018,3,spread,away,6.5,-109.0,0.6126745827525394,0.09114348227407054,won,0.9174311926605505
2018_03_NYG_HOU,2018,3,total_points,under,44.0,-114.0,0.5831399815748808,0.05042970120104906,lost,-1.0
2018_03_SF_KC,2018,3,spread,home,-6.0,-108.0,0.6785793289974827,0.15934855976671347,won,0.9259259259259259
2018_03_SF_KC,2018,3,total_points,under,53.0,-105.0,0.7203949553500502,0.20819983339883064,lost,-1.0
2018_03_TEN_JAX,2018,3,moneyline,away,,357.0,0.3711449828548949,0.1523266021109124,won,3.57
2018_03_TEN_JAX,2018,3,spread,away,10.0,-111.0,0.6558714133136828,0.12980506260278235,won,0.9009009009009009
2018_03_TEN_JAX,2018,3,total_points,over,39.0,-109.0,0.6912848936149034,0.16975379313643457,lost,-1.0
2018_03_PIT_TB,2018,3,moneyline,away,,106.0,0.6018790993736067,0.11644220616972323,won,1.06
2018_03_PIT_TB,2018,3,spread,away,1.0,101.0,0.6372083966052553,0.13969595879431002,won,1.01
2018_03_PIT_TB,2018,3,total_points,under,55.0,-105.0,0.7265330267276819,0.21433790477646242,lost,-1.0
2018_04_MIN_LA,2018,4,moneyline,away,,282.0,0.4944583420451293,0.2326782373330874,lost,-1.0
2018_04_MIN_LA,2018,4,spread,away,7.5,-116.0,0.7111294526609832,0.17409241562394606,won,0.8620689655172413
2018_04_MIN_LA,2018,4,total_points,under,48.5,-105.0,0.708287773477517,0.1960926515262975,lost,-1.0
2018_04_BAL_PIT,2018,4,total_points,under,51.0,-108.0,0.6773395273879753,0.15810875815720604,won,0.9259259259259259
2018_04_BUF_GB,2018,4,moneyline,away,,317.0,0.4101814632920741,0.17037330981485588,lost,-1.0
2018_04_BUF_GB,2018,4,spread,away,8.5,-103.0,0.6510292498150383,0.1436400872534619,lost,-1.0
2018_04_BUF_GB,2018,4,total_points,over,44.0,-105.0,0.5556621993869153,0.04346707743569578,lost,-1.0
2018_04_CIN_ATL,2018,4,total_points,under,52.0,-103.0,0.6986065736517727,0.1912174110901963,lost,-1.0
2018_04_CLE_OAK,2018,4,moneyline,home,,-135.0,0.7253189787202072,0.1508508936138242,won,0.7407407407407407
2018_04_CLE_OAK,2018,4,spread,home,-2.5,-111.0,0.6651526110597914,0.13908626034889093,won,0.9009009009009009
2018_04_HOU_IND,2018,4,moneyline,home,,104.0,0.5382693417216722,0.04807326329029965,lost,-1.0
2018_04_HOU_IND,2018,4,spread,home,1.0,-103.0,0.5704881044027545,0.06309894184117815,lost,-1.0
2018_04_HOU_IND,2018,4,total_points,under,48.0,-109.0,0.6378089980617991,0.11627789758333029,lost,-1.0
2018_04_MIA_NE,2018,4,spread,home,-6.5,-108.0,0.6599472969927279,0.14071652776195864,won,0.9259259259259259
2018_04_MIA_NE,2018,4,total_points,under,50.5,-105.0,0.6557061996066322,0.1435110776554127,won,0.9523809523809523
2018_04_NO_NYG,2018,4,moneyline,home,,153.0,0.4749147363828741,0.0796578193868267,lost,-1.0
2018_04_NYJ_JAX,2018,4,moneyline,away,,293.0,0.37935352350296414,0.12490059729431274,lost,-1.0
2018_04_NYJ_JAX,2018,4,spread,away,7.5,-121.0,0.6001882773116344,0.052676965094439754,lost,-1.0
2018_04_NYJ_JAX,2018,4,total_points,over,40.5,-103.0,0.5904317200905436,0.08304255752896716,won,0.970873786407767
2018_04_PHI_TEN,2018,4,total_points,over,41.5,-109.0,0.6065065501585241,0.08497544968005522,won,0.9174311926605505
2018_04_SEA_ARI,2018,4,moneyline,home,,173.0,0.509747749166162,0.14344738286579567,lost,-1.0
2018_04_SEA_ARI,2018,4,spread,home,3.5,100.0,0.6083827672502043,0.10838276725020435,won,1.0
2018_04_SEA_ARI,2018,4,total_points,over,40.0,-108.0,0.6026645869561524,0.08343381772538316,lost,-1.0
2018_04_SF_LAC,2018,4,total_points,under,46.0,-112.0,0.5845975683588777,0.05629568156642484,lost,-1.0
2018_04_TB_CHI,2018,4,moneyline,away,,126.0,0.4787506750276164,0.03627279892142171,lost,-1.0
2018_04_TB_CHI,2018,4,total_points,under,46.0,-101.0,0.574277527389786,0.07178996520073122,lost,-1.0
2018_04_KC_DEN,2018,4,moneyline,home,,159.0,0.43544724122854,0.0493468551281539,lost,-1.0
2018_04_KC_DEN,2018,4,total_points,under,53.5,109.0,0.7829447077408352,0.30447580821930414,won,1.09
2018_05_IND_NE,2018,5,spread,home,-10.5,-101.0,0.5611327810030234,0.05864521881396867,won,0.9900990099009901
2018_05_IND_NE,2018,5,total_points,under,49.5,-109.0,0.5828124841724747,0.06128138369400582,lost,-1.0
2018_05_ARI_SF,2018,5,moneyline,away,,146.0,0.6379097435764145,0.2314056785357641,won,1.46
2018_05_ARI_SF,2018,5,spread,away,3.0,-103.0,0.7209836477589425,0.21359448519736612,won,0.970873786407767
2018_05_ARI_SF,2018,5,total_points,over,40.5,-118.0,0.627365491409842,0.08608108774011725,won,0.847457627118644
2018_05_ATL_PIT,2018,5,total_points,under,57.0,-110.0,0.7307812026307884,0.20697167882126455,lost,-1.0
2018_05_BAL_CLE,2018,5,spread,away,-3.0,-119.0,0.6131818073137297,0.06980281187993975,lost,-1.0
2018_05_BAL_CLE,2018,5,total_points,under,44.5,-103.0,0.555836510752884,0.04844734819130758,won,0.970873786407767
2018_05_DAL_HOU,2018,5,moneyline,away,,156.0,0.5000590156564549,0.10943401565645494,lost,-1.0
2018_05_DAL_HOU,2018,5,spread,away,3.5,-114.0,0.6040984072888289,0.07138812691499719,won,0.8771929824561403
2018_05_DAL_HOU,2018,5,total_points,under,45.0,-111.0,0.6158336306259132,0.08976727991501277,won,0.9009009009009009
2018_05_DEN_NYJ,2018,5,total_points,under,42.0,-103.0,0.5553944437751663,0.048005281213589934,lost,-1.0
2018_05_GB_DET,2018,5,total_points,under,50.0,-108.0,0.5845231443675374,0.06529237513676811,lost,-1.0
2018_05_JAX_KC,2018,5,moneyline,home,,-144.0,0.6745336734064044,0.08436973898017486,won,0.6944444444444444
2018_05_JAX_KC,2018,5,spread,home,-3.0,103.0,0.5974671157141266,0.10485627827570293,won,1.03
2018_05_JAX_KC,2018,5,total_points,under,48.0,-103.0,0.5616473954742107,0.05425823291263432,won,0.970873786407767
2018_05_LA_SEA,2018,5,moneyline,home,,277.0,0.6400764703638847,0.37482448097396426,lost,-1.0
2018_05_LA_SEA,2018,5,spread,home,7.5,-113.0,0.8193695654934477,0.2888531335685651,won,0.8849557522123894
2018_05_LA_SEA,2018,5,total_points,under,50.5,-102.0,0.7056958104515709,0.20074531540206597,lost,-1.0
2018_05_MIA_CIN,2018,5,total_points,under,47.5,-114.0,0.6566787704148799,0.12396849004104815,won,0.8771929824561403
2018_05_MIN_PHI,2018,5,moneyline,away,,162.0,0.4521031005833198,0.07042371127034269,won,1.62
2018_05_MIN_PHI,2018,5,spread,away,3.5,-106.0,0.5560023474886929,0.04143924069257643,won,0.9433962264150944
2018_05_MIN_PHI,2018,5,total_points,under,48.0,-114.0,0.6537182669307507,0.12100798655691902,won,0.8771929824561403
2018_05_NYG_CAR,2018,5,spread,home,-7.0,111.0,0.5180345297463136,0.04410088045721405,lost,-1.0
2018_05_OAK_LAC,2018,5,total_points,under,52.0,102.0,0.6931718246407528,0.19812231969025773,won,1.02
2018_05_TEN_BUF,2018,5,moneyline,home,,238.0,0.5951823431411656,0.2993243549754851,won,2.38
2018_05_TEN_BUF,2018,5,spread,home,6.0,101.0,0.7511353516302615,0.2536229138193162,won,1.01
2018_05_TEN_BUF,2018,5,total_points,over,38.0,-119.0,0.6736917267623869,0.1303127313285969,lost,-1.0
2018_05_WAS_NO,2018,5,moneyline,away,,222.0,0.4012878248685445,0.09072881865736437,lost,-1.0
2018_05_WAS_NO,2018,5,spread,away,5.5,-103.0,0.5512083882054242,0.04381922564384777,lost,-1.0
2018_06_ARI_MIN,2018,6,moneyline,away,,350.0,0.3979853966536504,0.1757631744314282,lost,-1.0
2018_06_ARI_MIN,2018,6,spread,away,10.0,-126.0,0.68809560832775,0.13057348443394468,push,0.0
2018_06_BUF_HOU,2018,6,moneyline,away,,376.0,0.45359583519708596,0.24351180158364058,lost,-1.0
