kickoff,away,home,spread_line,total_line,home_implied,away_implied,home_pressure_gen,home_pressure_allowed,home_man_rate,home_blitz_rate,home_comp_allowed,home_adot_faced,home_ybc,home_yac_rush,home_rush_edge,home_shotgun_rate_offence,home_no_huddle_rate_offence,home_proe_offence,home_separation_offence,home_time_to_throw_offence,home_success_pass_offence,home_qb_hit_rate_offence,home_points_per_drive_offence,home_epa_dropback_offence,home_third_down_rate_offence,home_epa_dropback_defence,home_stuff_rate_defence,home_havoc_rate_defence,home_pass_edge,away_pressure_gen,away_pressure_allowed,away_man_rate,away_blitz_rate,away_comp_allowed,away_adot_faced,away_ybc,away_yac_rush,away_rush_edge,away_shotgun_rate_offence,away_no_huddle_rate_offence,away_proe_offence,away_separation_offence,away_time_to_throw_offence,away_success_pass_offence,away_qb_hit_rate_offence,away_points_per_drive_offence,away_epa_dropback_offence,away_third_down_rate_offence,away_epa_dropback_defence,away_stuff_rate_defence,away_havoc_rate_defence,away_pass_edge
2026-09-09 20:20,NE,SEA,3.0,44.5,23.75,20.75,0.9567487487296311,-0.131257427764525,-0.3661993343169178,-1.184669271697059,-0.735357624678005,-0.9754476784243187,-0.20271650306209804,-0.43360088472100067,-0.01376019888269897,-1.7704615879220487,-0.23643681622865317,-1.3176323337501394,0.7531692179555958,0.160106296021633,1.5518954033057932,-0.8848185041465837,0.104460058454709,0.6111662738446398,0.07314950291787864,-1.0308708932658457,0.2711001020119087,0.22531214161750504,-0.09668536534257388,-0.08312460038158907,-0.9705089476123301,0.10178703568533723,0.8398034168491213,-0.5646900662120542,-0.20388861233989786,0.05163014956124778,0.028638554858563994,-0.21438202814611407,-1.0575908073791072,-0.7060001937815752,1.3800083873885158,-0.2146540246067585,1.1630582247347105,2.1164299990320767,-0.013541460466083111,0.9218088727675146,2.0585371445831604,0.7845959015322927,-0.7078516391872137,-0.13921669251346167,0.2835608644991195,1.0276662513173147
2026-09-10 20:35,SF,LA,3.5,48.5,26.0,22.5,0.6416834413413015,-0.7687659248196979,-0.6449039996459751,-1.1666832698081249,-0.5590901424158252,-0.2598207926252784,0.6772929667058608,-0.021379127354166194,-0.48896907961168856,-2.26012187940829,-0.3156524487785921,1.5369098876115983,,,1.6492785970965775,-0.6486938109881147,1.432310932372871,1.4114474652672098,0.022471511807785765,-0.8630009458513787,-2.208059092135127,-1.120259312372416,2.243129993512066,-2.1232572813809374,-1.13065252095299,-0.6993870940350179,-0.8363929577113748,0.9202500307334917,-0.4969247401981935,-0.5617194719414944,-1.6162065454470516,-2.8920232062006352,-1.0970341591367592,-0.5902831718931227,0.4094258480493393,-0.5422144213253018,0.8652511475341567,1.6256384308161924,-0.4433516692429917,1.1442874891689239,0.9546048031406755,2.3416547131724768,0.8316825282448562,-0.12234500177610574,-0.7592750695957243,0.09160385728929687
2026-09-13 13:00,CHI,CAR,-3.0,47.5,22.25,25.25,-2.7164686870407104,0.7477390754132722,-1.4084503411757057,-0.04877489657555831,0.013486493342426312,0.2559286509050976,-0.06921542748629982,-0.19685357725129277,-1.665520105606299,0.04760920642952802,-0.349611967310124,-1.1210153273700654,-1.2608019796847443,-0.13840059978595204,-0.44570857188979424,0.04708695151884049,-0.7333406197067496,-0.5568688468370904,-0.7714986646571652,0.664000556377162,-1.0971416241736884,-0.49977710884943694,-0.4737944004393375,-0.4242626514094033,1.0509485814344115,1.6418642538518853,0.22697078520802427,0.5430099438590672,0.9974827630674398,1.9358437288062014,-1.081798024500825,0.32347642400386895,-1.2447123827341213,-0.4678477958789777,-0.475459352215712,2.202767981957486,3.11564768705028,-0.1850894942563579,-1.2192062683709994,0.5880634001695291,0.5725716093106916,0.7394930368091734,0.08307444639775284,-1.455035828562738,0.17688845967885736,1.2365721656878537
2026-09-13 13:00,TB,CIN,3.5,50.5,27.0,23.5,-0.20521833368713577,-0.6349700320414238,0.657456658749002,-1.7249512092837291,0.6503148280442603,-0.7978279468742342,-0.3002766553977852,-0.21013312512543858,-1.8066363679327904,1.4440302786557333,-0.6814962276344939,1.1719373207161614,-0.7239547826693592,-0.8949645385010999,-0.019071242426169966,-0.020417601377172894,-0.1574520777384874,-0.4954957516977125,0.9006746099134527,1.1991741296127032,-2.0255046965921877,-1.5725153269954941,-0.17359332040544972,1.2737293385668143,-1.6014180342456545,-0.20249557604003748,1.166294985185869,0.016991627852075832,0.6672772734193049,0.5519607646371264,-1.6328135731978337,0.6387593065253905,-0.053320019199954834,-0.34720809200808345,-0.3504653983362925,-0.6885345513753651,-0.08180473413280595,-0.40284073503078277,-1.7225478503088043,-0.3915731722334705,-0.03689403217146746,0.3971006805402897,0.32190243129226276,1.4329707253053252,0.8001897208709429,1.1622800974412357
2026-09-13 13:00,NO,DET,7.0,49.5,28.25,21.25,0.5604098046331114,-0.08835535552591245,1.4818946643696613,0.27193803734038824,-0.6553533086457566,2.9263419419763275,1.2210519240211952,-0.5233160888607701,-0.36813179797035,-1.277826282697722,-0.3580308344809679,-0.6683712471957148,0.47216647026362174,-1.261146621621622,0.6379915846538116,1.334753611543024,1.283916871474254,0.9973937580249275,-0.15935784796954752,-0.3218319551961496,-0.6077445857522136,-1.0560896718116766,0.48541942091200363,-0.5757000922392197,-0.9285416026034614,-1.316639793007851,-0.30524651294580063,-0.03454426110585823,0.05396803065268341,-1.3868634768374515,-0.8049014761986661,-0.6640554477651321,1.1709148692301152,1.2156081142278488,-0.2150974103335744,0.2642338622631682,-1.4463661863480928,-0.11948287352625893,-0.6838134002239051,-1.3220421739649824,-0.7396358456905531,-0.005191688394584626,-0.5119743371129238,0.4257892967387329,0.14586729790087186,-1.0614678008867027
2026-09-13 13:00,BUF,HOU,-1.5,44.5,21.5,23.0,0.17141243905359702,-0.3160091261331114,-0.031520657708142705,-0.8001687395014112,-1.617819683661348,0.8936342565100382,-1.2198322957363688,-0.06103947466790276,-1.3195915089187253,-0.3692574251053694,-0.583725123557328,0.3800757387971328,-1.0524372272116804,-0.7333206623067261,-0.24983240432200515,-0.7378964728479811,-0.3595484986663751,0.15016554996180162,-0.5136860777288617,-1.5202415231804136,-0.11698147046145313,0.6831735232128863,-0.8234503054544835,1.3016409944231333,-1.4910039479723223,-0.06722601882096396,-0.19049315943594158,-1.4146101757169975,0.31615641909286,1.1291710779144921,0.7256826191302841,0.9856318682900219,-1.4862583529849236,-0.3640616999023301,-0.3649229525836718,2.3591475581589516,0.41889738102238877,0.8351833935880645,-0.8064553682046165,1.647322637825696,1.1823176545125285,1.2020182087884115,-0.9736158554162851,-0.00018492713283216412,1.5793158147638862,-0.33792386866788515
2026-09-13 13:00,BAL,IND,-3.5,47.5,22.0,25.5,-0.12829519142615617,0.5342826668619136,0.7668705755761367,0.15465744223665537,-0.008247345171408925,-0.004404694180263126,-0.13053192267474098,0.9879160693112061,0.07068587520865177,0.5142920235934605,-0.4482391884138691,0.40079614950181175,-0.7795278674519384,-1.5533587770894444,0.33649371195125416,-0.29095514363430924,1.6087786517788847,0.2568343641891581,0.7014148360645381,0.1547881707546218,0.6191632024746876,0.09457335454722726,0.6421401620706194,-0.5951520946293481,0.19898106663480794,0.15903548803643966,-0.6475500646217056,-0.1317933895093039,0.6347488448151531,2.099323421988333,0.94273264048923,-0.060869427767434536,-0.1286515562164044,-0.6591473625341469,-1.9267371469799666,1.7187666094636054,0.5140972220307738,0.19940234208788193,0.5775585219513535,0.5712497730652336,-0.19818316773914338,0.31934513550287014,0.3853057978814613,0.10465348483114804,-0.5865572710470587,-0.04339499698452157
2026-09-13 13:00,CLE,JAX,8.5,40.5,24.5,16.0,-0.6447337978138957,0.6795421397738599,-0.864249007927001,-0.009870933919904045,-0.5520267788450469,0.16700691783859845,-0.5118466868308673,-0.1313550987798641,0.4093955102629866,-0.49939282201684077,-0.2874725333525339,1.150852722567613,-0.793136882518886,0.22956578913632864,0.32513155030332613,-0.49883138963366824,0.39095153373810304,0.31992589385616144,-0.07155983407683852,-1.36636951648609,-0.15412030080778055,0.10243220115596383,-1.0419526322880506,1.5843345270085523,1.0541293080768823,1.307032969512663,0.12416763395353024,0.2680127448299112,-1.0299717049870847,-2.1162030075519183,1.277131484621832,2.263876666782412,0.17115139653918088,-0.0818079760882714,-0.42442581804087026,-1.6742126259292607,1.1086073391036868,-2.6518611555410576,1.8752986579404305,-2.2117259780659793,-2.3132863462830895,-1.3365024401305179,-1.361878526144212,1.652520905934284,2.5764300200869608,-3.6796558627691796
2026-09-13 13:00,ATL,PIT,3.5,42.5,23.0,19.5,-0.15211784911622445,-1.6836676717743995,0.6981922046411185,0.7057384333103459,0.39043245520673275,-1.7621996165685916,-0.7689853224510096,0.8453469977855484,-0.47621924321037606,0.06340562551900847,0.16053620610574623,0.4643809338732444,-0.05323537476434745,-2.0680700784773873,-0.42603570980692307,-1.1543112399470086,-0.17013318255518506,-0.0570946608907741,0.11737756788668754,0.017027120912234402,-0.678163134303868,0.16984791291964751,-0.3981257581434097,0.3908671439194162,-0.3241013940941516,0.22217602194962452,1.326952900081576,-0.8298982051884096,1.5823770559069212,0.007533231856107725,0.6804969009936442,-1.2928005278549832,1.290757225416459,0.11405731228739863,-1.1545910737253187,0.2964794897215769,-0.5096298171987941,-0.10420692302444605,-0.614040699022879,-0.550631254774512,-0.2845582519006484,-1.4011193293757271,-0.34103109725263564,-1.1687170165352143,0.6530184548894298,-0.26753113098841397
2026-09-13 13:00,NYJ,TEN,1.5,39.5,20.5,19.0,-0.21105515994729546,1.9205748196652832,-0.6300736028082056,-0.8201246312021957,1.2978474010531458,0.5825961039900781,0.06589688171955756,-0.6091290919124032,0.21010954627794298,0.6543622596220591,0.030578150608583266,-0.461356182519602,0.5308880899474683,1.2476219026910889,-2.062716421284959,0.7328184030393606,-1.85337273858459,-1.8759952078127804,-1.7283815917167635,1.2209575787935556,1.146418959671683,-0.4949797849767152,0.25916402718361375,-1.6446633581118386,0.42116470622523844,1.190285898001205,0.16392944481379382,0.24264943563644112,-0.39382512844378914,1.1434839931815513,-0.5029187067854769,0.2759114615534446,0.6797028140468855,-0.010997118729585349,-1.9052658314382254,0.16532214805181403,0.04276341052658375,-1.2941525702289831,1.2913806254914035,-1.3460362042727427,-1.4466203931071926,-1.0364148344000381,2.135159234996394,1.238459514627313,-0.8886421464861451,-0.225662814313637
