season,sel,market,profit
2023,under,receptions,0.6756756756756757
2023,over,reception_yards,0.6756756756756757
2023,under,rush_attempts,-1.0
2023,over,receptions,0.6666666666666666
2023,under,rush_yards,-1.0
2023,over,receptions,0.6410256410256411
2023,under,pass_interceptions,0.6410256410256411
2023,under,tackles_assists,-1.0
2023,under,tackles_assists,0.625
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,pass_tds,-1.0
2023,over,reception_yards,-1.0
2023,over,pass_yards,-1.0
2023,over,reception_yards,5.2
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,pass_yards,4.9
2023,over,reception_yards,-1.0
2023,under,rush_yards,4.5
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,receptions,-1.0
2023,under,rush_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,-1.0
2023,over,receptions,-1.0
2023,over,receptions,-1.0
2023,over,reception_yards,-1.0
2023,under,pass_yards,-1.0
2023,under,receptions,-1.0
2023,under,reception_yards,-1.0
2023,over,pass_completions,3.9
2023,over,reception_yards,-1.0
2023,under,receptions,3.75
2023,over,rush_yards,-1.0
2023,over,receptions,3.6
2023,under,receptions,-1.0
2023,over,receptions,-1.0
2023,under,receptions,-1.0
2023,under,pass_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,pass_completions,-1.0
2023,over,pass_tds,-1.0
2023,over,reception_yards,-1.0
2023,over,rush_yards,-1.0
2023,over,rush_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,3.2
2023,over,reception_yards,-1.0
2023,over,receptions,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,3.1
2023,under,receptions,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,2.85
2023,under,reception_yards,-1.0
2023,over,pass_yards,-1.0
2023,over,anytime_td,2.8
2023,over,anytime_td,-1.0
2023,over,pass_yards,2.7
2023,over,anytime_td,-1.0
2023,under,receptions,-1.0
2023,over,reception_yards,-1.0
2023,over,receptions,-1.0
2023,over,receptions,2.65
2023,under,reception_yards,2.55
2023,over,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,anytime_td,-1.0
2023,over,receptions,-1.0
2023,over,rush_yards,2.3
2023,under,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,rush_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,receptions,2.15
2023,under,rush_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,receptions,-1.0
2023,under,rush_yards,2.1
2023,over,reception_yards,2.1
2023,over,reception_yards,-1.0
2023,over,reception_yards,2.05
2023,over,reception_yards,-1.0
2023,over,rush_yards,-1.0
2023,under,pass_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,pass_yards,-1.0
2023,over,receptions,1.8
2023,under,receptions,1.7
2023,under,receptions,1.65
2023,over,receptions,1.63
2023,under,reception_yards,-1.0
2023,over,reception_yards,1.55
2023,under,reception_yards,-1.0
2023,over,receptions,1.55
2023,over,pass_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,pass_interceptions,1.5
2023,under,receptions,-1.0
2023,over,reception_yards,1.5
2023,under,reception_yards,1.48
2023,over,pass_yards,1.45
2023,under,receptions,1.4
2023,under,receptions,-1.0
2023,over,receptions,-1.0
2023,under,reception_yards,1.38
2023,over,rush_yards,-1.0
2023,over,rush_attempts,-1.0
2023,over,field_goals,-1.0
2023,over,reception_yards,1.34
2023,over,reception_yards,-1.0
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,1.3
2023,over,pass_interceptions,-1.0
2023,over,pass_tds,1.3
2023,over,rush_yards,-1.0
2023,under,receptions,-1.0
2023,over,reception_yards,1.28
2023,over,reception_yards,1.23
2023,under,rush_attempts,-1.0
2023,under,reception_yards,1.2
2023,under,pass_completions,-1.0
2023,over,reception_yards,-1.0
2023,under,rush_yards,-1.0
2023,under,reception_yards,-1.0
2023,under,receptions,-1.0
2023,over,rush_yards,1.16
2023,under,reception_yards,1.16
2023,under,reception_longest,1.15
2023,over,reception_longest,-1.0
2023,over,receptions,-1.0
2023,under,tackles_assists,-1.0
2023,under,receptions,-1.0
2023,under,rush_attempts,1.14
2023,under,reception_yards,-1.0
2023,over,receptions,1.12
2023,over,tackles_assists,-1.0
2023,over,tackles_assists,1.1
2023,under,rush_yards,1.1
2023,under,reception_yards,-1.0
2023,under,pass_yards,-1.0
2023,over,receptions,-1.0
2023,over,reception_yards,1.06
2023,over,rush_yards,-1.0
2023,over,reception_yards,1.05
2023,over,reception_yards,1.05
2023,under,pass_tds,-1.0
2023,under,pass_attempts,-1.0
2023,under,tackles_assists,-1.0
2023,over,reception_longest,1.05
2023,over,reception_longest,1.05
2023,over,pass_yards,1.05
2023,under,rush_yards,-1.0
2023,under,tackles_assists,-1.0
2023,over,receptions,1.02
2023,over,rush_attempts,-1.0
2023,under,pass_yards,-1.0
2023,over,pass_attempts,1.0
2023,under,pass_yards,-1.0
2023,over,field_goals,1.0
2023,over,tackles_assists,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,1.0
2023,under,rush_yards,-1.0
2023,over,rush_longest,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_longest,0.9803921568627451
2023,over,reception_longest,0.9803921568627451
2023,over,rush_attempts,-1.0
2023,over,pass_completions,0.970873786407767
2023,over,tackles_assists,0.970873786407767
2023,over,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,under,reception_yards,0.970873786407767
2023,over,rush_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.9523809523809523
2023,over,reception_longest,-1.0
2023,over,reception_longest,0.9523809523809523
2023,under,kicking_points,-1.0
2023,under,rush_longest,0.9523809523809523
2023,over,rush_longest,0.9433962264150944
2023,under,rush_attempts,-1.0
2023,under,reception_longest,-1.0
2023,under,pass_longest_completion,0.9259259259259259
2023,under,reception_longest,0.9259259259259259
2023,over,rush_yards,0.9174311926605505
2023,under,rush_yards,0.9174311926605505
2023,over,reception_yards,0.9174311926605505
2023,under,reception_yards,0.9090909090909091
2023,over,pass_longest_completion,0.9090909090909091
2023,under,reception_yards,0.9090909090909091
2023,over,reception_longest,-1.0
2023,under,kicking_points,0.9090909090909091
2023,under,reception_longest,-1.0
2023,under,reception_longest,-1.0
2023,under,reception_longest,0.9090909090909091
2023,under,reception_longest,-1.0
2023,under,rush_yards,0.9090909090909091
2023,under,rush_yards,-1.0
2023,over,rush_yards,0.9090909090909091
2023,over,rush_longest,0.9090909090909091
2023,over,rush_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,pass_longest_completion,-1.0
2023,under,reception_longest,-1.0
2023,over,reception_yards,0.9009009009009009
2023,under,reception_yards,0.9009009009009009
2023,over,tackles_assists,-1.0
2023,under,rush_attempts,0.8928571428571429
2023,under,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.8928571428571429
2023,over,pass_completions,-1.0
2023,over,pass_yards,0.8849557522123894
2023,under,rush_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.8849557522123894
2023,under,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,rush_yards,0.8849557522123894
2023,under,reception_yards,0.8771929824561403
2023,under,reception_yards,0.8771929824561403
2023,under,rush_yards,-1.0
2023,over,rush_yards,0.8771929824561403
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.8771929824561403
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.8771929824561403
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.8771929824561403
2023,over,pass_yards,0.8771929824561403
2023,under,pass_yards,-1.0
2023,over,pass_yards,0.8771929824561403
2023,under,pass_yards,-1.0
2023,under,pass_yards,-1.0
2023,under,pass_yards,-1.0
2023,under,pass_completions,0.8771929824561403
2023,over,pass_yards,0.8771929824561403
2023,under,pass_attempts,-1.0
2023,over,pass_attempts,0.8771929824561403
2023,under,pass_attempts,-1.0
2023,over,reception_longest,0.8771929824561403
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.8771929824561403
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.8771929824561403
2023,under,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.8771929824561403
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.8771929824561403
2023,under,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,pass_longest_completion,0.8771929824561403
2023,under,pass_longest_completion,-1.0
2023,under,reception_yards,0.8771929824561403
2023,over,rush_yards,0.8771929824561403
2023,under,reception_yards,0.8771929824561403
2023,over,rush_attempts,0.8771929824561403
2023,over,rush_longest,-1.0
2023,under,rush_longest,0.8771929824561403
2023,under,rush_longest,-1.0
2023,over,rush_longest,-1.0
2023,under,rush_yards,-1.0
2023,under,rush_yards,-1.0
2023,over,rush_yards,-1.0
2023,under,rush_yards,0.8771929824561403
2023,over,rush_yards,0.8771929824561403
2023,under,rush_yards,-1.0
2023,over,rush_yards,-1.0
2023,over,pass_attempts,0.8771929824561403
2023,over,pass_yards,0.8771929824561403
2023,under,pass_yards,-1.0
2023,over,reception_longest,-1.0
2023,under,reception_longest,0.8771929824561403
2023,under,reception_longest,0.8771929824561403
2023,over,reception_longest,0.8771929824561403
2023,over,reception_longest,-1.0
2023,under,reception_longest,0.8771929824561403
2023,over,reception_longest,-1.0
2023,under,reception_longest,0.8771929824561403
2023,over,reception_longest,0.8771929824561403
2023,under,reception_longest,-1.0
2023,under,reception_yards,-1.0
2023,over,rush_yards,-1.0
2023,under,pass_longest_completion,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.8695652173913043
2023,under,reception_yards,-1.0
2023,under,rush_yards,0.8695652173913043
2023,over,rush_yards,0.8695652173913043
2023,over,reception_yards,0.8695652173913043
2023,under,reception_yards,0.8695652173913043
2023,over,rush_longest,-1.0
2023,under,rush_longest,0.8695652173913043
2023,under,rush_longest,0.8695652173913043
2023,over,rush_longest,0.8695652173913043
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.8695652173913043
2023,under,rush_yards,-1.0
2023,under,rush_longest,-1.0
2023,over,rush_yards,0.8695652173913043
2023,under,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.8695652173913043
2023,over,reception_yards,0.8695652173913043
2023,over,kicking_points,-1.0
2023,over,reception_longest,0.8695652173913043
2023,under,reception_longest,-1.0
2023,over,pass_yards,0.8695652173913043
2023,under,pass_yards,-1.0
2023,over,pass_yards,0.8695652173913043
2023,under,pass_yards,-1.0
2023,under,pass_yards,-1.0
2023,over,rush_yards,0.8620689655172413
2023,over,reception_yards,0.8547008547008547
2023,over,pass_tds,0.847457627118644
2023,over,reception_longest,-1.0
2023,over,anytime_td,-1.0
2023,under,receptions,0.8403361344537815
2023,under,tackles_assists,-1.0
2023,under,reception_longest,-1.0
2023,over,reception_longest,-1.0
2023,over,kicking_points,0.8333333333333334
2023,under,rush_yards,0.8333333333333334
2023,under,receptions,-1.0
2023,under,receptions,0.8333333333333334
2023,under,reception_longest,-1.0
2023,under,tackles_assists,0.8130081300813008
2023,under,reception_longest,0.8130081300813008
2023,under,reception_longest,-1.0
2023,under,pass_completions,-1.0
2023,under,rush_longest,-1.0
2023,over,reception_longest,0.8
2023,over,reception_yards,0.8
2023,over,pass_completions,0.8
2023,over,pass_yards,0.7874015748031497
2023,over,reception_yards,0.7874015748031497
2023,over,pass_yards,0.7751937984496124
2023,over,tackles_assists,0.7692307692307693
2023,under,field_goals,-1.0
2023,under,tackles_assists,0.7692307692307693
2023,over,rush_yards,0.7692307692307693
2023,over,tackles_assists,0.7633587786259542
2023,over,pass_yards,0.7575757575757576
2023,over,reception_yards,0.7575757575757576
2023,over,rush_attempts,-1.0
2023,over,receptions,0.7407407407407407
2023,under,pass_interceptions,0.7407407407407407
2023,under,rush_attempts,0.7352941176470589
2023,under,reception_yards,-1.0
2023,over,tackles_assists,0.7299270072992701
2023,under,tackles_assists,0.7142857142857143
2023,under,tackles_assists,-1.0
2023,under,reception_yards,-1.0
2023,over,rush_attempts,0.704225352112676
2023,over,rush_yards,-1.0
2023,over,reception_yards,0.6993006993006993
2023,over,receptions,0.6896551724137931
2023,over,receptions,0.6896551724137931
2023,under,pass_tds,-1.0
2023,over,reception_yards,0.6756756756756757
2023,under,receptions,-1.0
2023,over,receptions,0.6756756756756757
2023,under,receptions,0.6666666666666666
2023,under,rush_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,0.6451612903225806
2023,under,reception_yards,-1.0
2023,under,reception_yards,0.6451612903225806
2023,over,reception_yards,-1.0
2023,over,rush_yards,0.6369426751592356
2023,over,anytime_td,-1.0
2023,over,anytime_td,-1.0
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,-1.0
2023,over,pass_yards,-1.0
2023,over,reception_yards,4.5
2023,over,reception_yards,4.5
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,-1.0
2023,over,pass_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,3.1
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,pass_yards,-1.0
2023,over,reception_yards,2.35
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,2.05
2023,over,pass_yards,-1.0
2023,over,anytime_td,-1.0
2023,under,receptions,-1.0
2023,over,pass_tds,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,pass_tds,-1.0
2023,over,pass_tds,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,1.54
2023,over,field_goals,1.45
2023,over,reception_yards,-1.0
2023,over,reception_yards,1.4
2023,under,receptions,-1.0
2023,over,pass_yards,1.36
2023,under,receptions,-1.0
2023,over,rush_attempts,-1.0
2023,over,anytime_td,1.25
2023,under,receptions,1.2
2023,under,tackles_assists,-1.0
2023,over,tackles_assists,-1.0
2023,over,reception_yards,-1.0
2023,over,tackles_assists,1.15
2023,over,tackles_assists,1.15
2023,over,reception_longest,-1.0
2023,under,tackles_assists,1.14
2023,over,pass_interceptions,1.14
2023,over,reception_yards,1.12
2023,over,tackles_assists,-1.0
2023,over,receptions,1.1
2023,over,reception_yards,-1.0
2023,under,rush_attempts,1.06
2023,over,tackles_assists,-1.0
2023,under,tackles_assists,1.05
2023,over,pass_yards,-1.0
2023,over,rush_yards,-1.0
2023,over,receptions,1.02
2023,under,receptions,1.0
2023,under,rush_longest,1.0
2023,under,rush_yards,-1.0
2023,over,pass_attempts,-1.0
2023,over,pass_yards,-1.0
2023,over,field_goals,-1.0
2023,over,pass_completions,-1.0
2023,over,pass_interceptions,-1.0
2023,over,pass_attempts,-1.0
2023,under,reception_yards,-1.0
2023,under,reception_longest,-1.0
2023,over,kicking_points,0.9523809523809523
2023,over,reception_longest,-1.0
2023,over,reception_longest,0.9523809523809523
2023,under,reception_longest,-1.0
2023,over,pass_yards,0.9523809523809523
2023,under,pass_completions,0.9523809523809523
2023,under,receptions,-1.0
2023,under,reception_yards,0.9433962264150944
2023,over,reception_yards,-1.0
2023,under,pass_attempts,0.9345794392523364
2023,over,pass_completions,-1.0
2023,over,reception_longest,-1.0
2023,under,tackles_assists,0.9259259259259259
2023,over,reception_longest,0.9174311926605505
2023,under,tackles_assists,-1.0
2023,over,pass_longest_completion,0.9174311926605505
2023,under,reception_yards,0.9174311926605505
2023,over,pass_attempts,-1.0
2023,over,pass_yards,0.9090909090909091
2023,under,pass_yards,-1.0
2023,under,pass_yards,0.9090909090909091
2023,over,pass_yards,-1.0
2023,under,reception_yards,0.9090909090909091
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.9090909090909091
2023,under,rush_yards,-1.0
2023,under,receptions,-1.0
2023,under,reception_longest,-1.0
2023,over,tackles_assists,0.9090909090909091
2023,under,reception_yards,0.9090909090909091
2023,under,rush_yards,0.9090909090909091
2023,over,rush_yards,-1.0
2023,under,rush_yards,-1.0
2023,under,pass_longest_completion,0.9090909090909091
2023,over,rush_longest,0.9090909090909091
2023,under,rush_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.9090909090909091
2023,under,reception_yards,0.9090909090909091
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.9090909090909091
2023,over,reception_yards,-1.0
2023,under,reception_longest,0.9090909090909091
2023,over,rush_yards,0.9090909090909091
2023,over,rush_yards,0.9090909090909091
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.9090909090909091
2023,over,reception_yards,0.9090909090909091
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.9090909090909091
2023,over,anytime_td,0.9090909090909091
2023,under,kicking_points,-1.0
2023,over,reception_longest,-1.0
2023,over,reception_longest,-1.0
2023,under,tackles_assists,0.9009009009009009
2023,under,kicking_points,0.9009009009009009
2023,over,rush_yards,0.8928571428571429
2023,over,rush_yards,-1.0
2023,over,tackles_assists,-1.0
2023,over,pass_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,rush_yards,0.8849557522123894
2023,over,reception_longest,0.8849557522123894
2023,over,receptions,0.8849557522123894
2023,under,reception_longest,-1.0
2023,over,reception_longest,0.8771929824561403
2023,under,reception_longest,-1.0
2023,over,reception_longest,-1.0
2023,under,reception_longest,0.8771929824561403
2023,under,reception_longest,0.8771929824561403
2023,over,reception_longest,0.8771929824561403
2023,over,reception_longest,0.8771929824561403
2023,over,pass_longest_completion,0.8771929824561403
2023,under,pass_longest_completion,-1.0
2023,over,pass_longest_completion,-1.0
2023,under,pass_longest_completion,0.8771929824561403
2023,over,pass_longest_completion,-1.0
2023,over,reception_yards,0.8771929824561403
2023,under,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.8771929824561403
2023,under,reception_longest,-1.0
2023,under,reception_longest,0.8771929824561403
2023,under,pass_attempts,0.8771929824561403
2023,over,pass_yards,0.8771929824561403
2023,under,pass_yards,-1.0
2023,over,reception_yards,0.8771929824561403
2023,under,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,0.8771929824561403
2023,under,pass_yards,0.8771929824561403
2023,over,pass_yards,-1.0
2023,under,pass_yards,0.8695652173913043
2023,under,pass_yards,-1.0
2023,under,pass_yards,-1.0
2023,over,pass_yards,0.8695652173913043
2023,under,pass_yards,0.8695652173913043
2023,over,pass_yards,-1.0
2023,under,pass_yards,0.8695652173913043
2023,under,rush_longest,-1.0
2023,under,reception_yards,0.8695652173913043
2023,under,reception_yards,0.8695652173913043
2023,under,pass_longest_completion,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.8695652173913043
2023,under,rush_yards,-1.0
2023,under,rush_yards,0.8695652173913043
2023,over,rush_yards,-1.0
2023,over,kicking_points,-1.0
2023,over,tackles_assists,0.8695652173913043
2023,under,reception_longest,0.8695652173913043
2023,under,tackles_assists,-1.0
2023,over,tackles_assists,0.8695652173913043
2023,under,reception_yards,0.8547008547008547
2023,under,rush_yards,0.8547008547008547
2023,under,reception_yards,0.847457627118644
2023,under,rush_yards,0.847457627118644
2023,over,reception_yards,-1.0
2023,under,tackles_assists,-1.0
2023,over,tackles_assists,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.8333333333333334
2023,over,rush_yards,0.8333333333333334
2023,under,reception_longest,-1.0
2023,under,reception_longest,0.8264462809917356
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.819672131147541
2023,under,pass_interceptions,0.8130081300813008
2023,under,field_goals,0.8130081300813008
2023,under,pass_completions,0.8
2023,over,receptions,-1.0
2023,over,rush_longest,-1.0
2023,over,reception_longest,0.8
2023,under,tackles_assists,0.8
2023,under,receptions,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,0.78125
2023,under,tackles_assists,-1.0
2023,over,anytime_td,0.7692307692307693
2023,under,pass_attempts,0.7692307692307693
2023,over,tackles_assists,-1.0
2023,over,tackles_assists,-1.0
2023,over,anytime_td,0.7407407407407407
2023,over,rush_attempts,-1.0
2023,under,reception_yards,0.7299270072992701
2023,over,reception_yards,-1.0
2023,under,tackles_assists,-1.0
2023,under,pass_interceptions,-1.0
2023,over,receptions,-1.0
2023,under,tackles_assists,0.6756756756756757
2023,under,tackles_assists,0.6756756756756757
2023,over,tackles_assists,0.6666666666666666
2023,over,pass_yards,0.6578947368421053
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,-1.0
2023,over,receptions,-1.0
2023,over,rush_yards,-1.0
2023,over,pass_yards,-1.0
2023,over,anytime_td,5.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,receptions,4.9
2023,over,anytime_td,-1.0
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,receptions,4.3
2023,over,receptions,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,rush_yards,-1.0
2023,over,anytime_td,-1.0
2023,over,anytime_td,-1.0
2023,over,pass_yards,-1.0
2023,over,rush_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,receptions,-1.0
2023,over,receptions,3.1
2023,over,reception_yards,-1.0
2023,over,pass_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,rush_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,anytime_td,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,rush_yards,-1.0
2023,over,anytime_td,-1.0
2023,under,pass_yards,2.45
2023,over,receptions,2.4
2023,over,receptions,2.35
2023,over,anytime_td,2.3
2023,over,anytime_td,-1.0
2023,over,reception_yards,2.3
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,pass_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,under,pass_tds,-1.0
2023,over,pass_tds,2.05
2023,under,reception_yards,-1.0
2023,over,pass_tds,-1.0
2023,over,receptions,1.98
2023,over,reception_yards,-1.0
2023,over,rush_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,receptions,1.82
2023,over,pass_yards,-1.0
2023,over,anytime_td,1.8
2023,under,rush_yards,-1.0
2023,under,pass_tds,-1.0
2023,over,reception_yards,1.65
2023,under,pass_interceptions,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,pass_yards,-1.0
2023,under,reception_yards,-1.0
2023,under,receptions,-1.0
2023,over,rush_yards,1.43
2023,under,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,1.33
2023,over,receptions,1.32
2023,under,receptions,-1.0
2023,under,reception_yards,-1.0
2023,under,pass_yards,1.28
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,receptions,-1.0
2023,over,receptions,1.2
2023,over,receptions,1.18
2023,over,pass_yards,-1.0
2023,over,pass_interceptions,1.15
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,receptions,1.05
2023,over,pass_yards,-1.0
2023,under,reception_yards,1.04
2023,over,reception_yards,1.0
2023,over,rush_yards,-1.0
2023,under,rush_yards,-1.0
2023,under,reception_yards,-1.0
2023,under,reception_longest,0.9803921568627451
2023,under,reception_longest,0.9803921568627451
2023,under,reception_longest,0.9803921568627451
2023,under,reception_longest,0.9803921568627451
2023,over,reception_yards,-1.0
2023,over,pass_yards,0.970873786407767
2023,under,reception_yards,-1.0
2023,under,rush_yards,-1.0
2023,under,rush_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,rush_longest,-1.0
2023,under,reception_yards,-1.0
2023,under,reception_yards,-1.0
2023,over,reception_longest,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_longest,-1.0
2023,under,pass_longest_completion,0.9090909090909091
2023,under,reception_longest,0.9090909090909091
2023,over,reception_longest,-1.0
2023,under,reception_yards,0.9090909090909091
2023,under,reception_yards,-1.0
2023,under,rush_yards,0.9090909090909091
2023,over,rush_yards,-1.0
2023,under,rush_yards,-1.0
2023,over,rush_yards,0.9090909090909091
2023,under,reception_yards,-1.0
2023,over,pass_longest_completion,-1.0
2023,over,reception_yards,0.9090909090909091
2023,under,reception_yards,0.9090909090909091
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.9090909090909091
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.9090909090909091
2023,under,reception_yards,-1.0
2023,over,reception_yards,0.9090909090909091
2023,under,pass_yards,-1.0
2023,over,reception_longest,-1.0
2023,over,reception_yards,-1.0
2023,over,reception_yards,0.9090909090909091
2023,under,reception_yards,-1.0
2023,under,pass_yards,-1.0
2023,over,pass_yards,0.9090909090909091
2023,under,pass_yards,0.9090909090909091
2023,over,pass_yards,-1.0
2023,over,rush_yards,0.8928571428571429
2023,over,reception_yards,-1.0
2023,over,reception_yards,0.8849557522123894
2023,under,rush_yards,0.8849557522123894
2023,over,pass_longest_completion,-1.0
2023,over,reception_yards,0.8771929824561403
2023,under,pass_longest_completion,0.8771929824561403
2023,under,pass_longest_completion,0.8771929824561403
2023,under,rush_longest,0.8771929824561403
2023,over,reception_yards,0.8771929824561403
2023,under,reception_yards,-1.0
2023,over,pass_yards,-1.0
2023,under,pass_yards,0.8771929824561403
2023,under,reception_longest,0.8771929824561403
2023,under,receptions,-1.0
2023,under,reception_longest,0.8771929824561403
2023,under,reception_yards,0.8771929824561403
2023,over,reception_yards,-1.0
2023,over,pass_yards,0.8771929824561403
2023,under,pass_yards,-1.0
2023,under,pass_yards,-1.0
2023,under,reception_yards,0.8695652173913043
2023,over,reception_yards,0.8695652173913043
2023,under,reception_yards,0.8695652173913043
2023,over,reception_yards,-1.0
2023,under,reception_yards,0.847457627118644
2023,under,reception_yards,0.847457627118644
2023,over,reception_yards,0.8333333333333334
2023,over,reception_longest,-1.0
2023,over,pass_longest_completion,-1.0
2023,under,reception_yards,-1.0
2023,over,rush_yards,0.8333333333333334
2023,over,pass_yards,0.8333333333333334
2023,under,pass_yards,0.8264462809917356
2023,over,reception_yards,0.8
2023,under,reception_yards,0.8
2023,under,reception_yards,0.7874015748031497
2023,over,reception_yards,0.7874015748031497
2023,over,rush_yards,0.7692307692307693
2023,over,reception_longest,-1.0
2023,over,reception_longest,-1.0
2023,over,anytime_td,0.7518796992481203
2023,over,anytime_td,0.7194244604316546
2023,under,reception_yards,0.6993006993006993
2023,under,pass_interceptions,-1.0
2023,over,receptions,0.684931506849315
2023,under,reception_yards,0.6578947368421053
2023,over,receptions,0.6493506493506493
2023,under,pass_yards,0.6451612903225806
2023,under,reception_yards,0.6369426751592356
2023,under,reception_yards,0.6289308176100629
2023,under,receptions,-1.0
2023,over,pass_yards,-1.0
2023,over,pass_tds,-1.0
2023,under,pass_tds,-1.0
2023,over,pass_interceptions,-1.0
2023,over,anytime_td,-1.0
2023,over,anytime_td,-1.0
2023,over,anytime_td,-1.0
2023,over,rush_yards,-1.0
